proposal,fitness,cycle_time,temperature
"[[75, 94], [37, 78], [65, 47], [100, 14], [87, 65], [81, 84], [61, 39], [62, 82], [49, 51], [37, 33]]",1.2363871263463952,14.485841989517212,1.0
"[[75, 94], [37, 78], [65, 47], [100, 14], [87, 65], [81, 84], [61, 39], [62, 82], [49, 51], [36, 33]]",1.255523584571963,29.34118103981018,0.96
"[[46, 100], [30, 19], [68, 76], [20, 97], [91, 47], [35, 62], [32, 79], [37, 87], [34, 62], [75, 21]]",1.8330557005896901,44.228209018707275,0.9216
"[[78, 31], [92, 54], [67, 21], [26, 22], [18, 51], [59, 72], [49, 24], [82, 4], [32, 32], [27, 71]]",2.063736320206078,59.2092080116272,0.884736
"[[25, 32], [18, 0], [29, 7], [55, 30], [68, 57], [36, 65], [62, 9], [16, 17], [33, 100], [42, 48]]",2.3583758797882943,74.04355931282043,0.84934656
"[[25, 32], [18, 0], [29, 7], [55, 30], [68, 57], [36, 65], [62, 9], [15, 17], [33, 100], [42, 48]]",2.367901834043055,88.87290954589844,0.8153726976
"[[25, 32], [18, 0], [29, 7], [55, 30], [68, 57], [36, 66], [62, 9], [15, 17], [33, 100], [42, 48]]",2.376466938190916,103.72867822647095,0.782757789696
"[[25, 32], [18, 0], [29, 7], [55, 30], [68, 57], [35, 66], [62, 9], [15, 17], [33, 100], [42, 48]]",2.485102093133267,118.19363713264465,0.7514474781081599
"[[25, 32], [18, 0], [29, 7], [55, 30], [68, 57], [35, 67], [62, 9], [15, 17], [33, 100], [42, 48]]",2.4942333151016234,133.27639961242676,0.7213895789838335
"[[25, 32], [18, 0], [29, 7], [55, 30], [68, 57], [35, 67], [62, 9], [14, 17], [33, 100], [42, 48]]",2.5026935577160394,148.56590104103088,0.6925339958244802
"[[25, 32], [18, 0], [29, 7], [55, 30], [68, 57], [34, 67], [62, 9], [14, 17], [33, 100], [42, 48]]",2.5105709588899474,163.47313261032104,0.6648326359915009
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [59, 13], [63, 80], [98, 40]]",1.7451894743272045,178.48481559753418,0.6382393305518408
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [58, 13], [63, 80], [98, 40]]",1.752732818044991,193.44003677368164,0.6127097573297672
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [57, 13], [63, 80], [98, 40]]",1.760497723426414,208.4932267665863,0.5882013670365764
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [57, 13], [62, 80], [98, 40]]",1.7680089571646669,223.8101737499237,0.5646733123551133
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [57, 13], [61, 80], [98, 40]]",1.7751229680926146,238.90161752700806,0.5420863798609088
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [56, 13], [61, 80], [98, 40]]",1.7821766255408633,254.36674165725708,0.5204029246664724
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [55, 13], [61, 80], [98, 40]]",1.7905925379404404,269.845089673996,0.4995868076798135
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [54, 13], [61, 80], [98, 40]]",1.8024359675897037,284.9685080051422,0.47960333537262095
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [53, 13], [61, 80], [98, 40]]",1.9052004771601108,299.4433138370514,0.4604192019577161
"[[41, 61], [39, 34], [87, 56], [94, 6], [19, 93], [63, 18], [32, 32], [52, 13], [61, 80], [98, 40]]",1.9158902816834693,314.3200342655182,0.4420024338794074
