proposal,fitness,cycle_time,temperature
"[[55, 39], [90, 74], [48, 62], [29, 65], [26, 50], [27, 46], [98, 31], [56, 74], [40, 90], [73, 36]]",1.699726871725542,8.08106279373169,1.0
"[[55, 39], [90, 74], [48, 62], [29, 65], [26, 50], [27, 45], [98, 31], [56, 74], [40, 90], [73, 36]]",1.7217033565671833,16.16731595993042,0.96
"[[55, 39], [90, 74], [48, 62], [29, 65], [26, 50], [27, 44], [98, 31], [56, 74], [40, 90], [73, 36]]",1.74325755681665,27.890170097351074,0.9216
"[[35, 32], [33, 76], [49, 64], [26, 34], [42, 70], [21, 50], [24, 90], [53, 99], [78, 76], [46, 9]]",2.4622385308582726,42.82674217224121,0.884736
"[[35, 32], [33, 76], [49, 64], [26, 34], [42, 70], [21, 50], [24, 90], [53, 99], [78, 76], [47, 9]]",2.4997267198911945,57.69486093521118,0.84934656
"[[35, 32], [33, 76], [49, 64], [26, 34], [42, 70], [21, 50], [24, 90], [53, 99], [78, 76], [48, 9]]",2.559464279941004,72.47257423400879,0.8153726976
"[[35, 32], [33, 76], [49, 64], [26, 34], [42, 70], [21, 50], [24, 90], [53, 99], [78, 76], [48, 8]]",2.5809198350483555,87.28863716125488,0.782757789696
"[[35, 32], [33, 76], [49, 64], [26, 34], [42, 70], [21, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.627506389229388,102.08655214309692,0.7514474781081599
"[[35, 32], [33, 76], [49, 64], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.642541531370584,117.04640102386475,0.7213895789838335
"[[35, 32], [33, 76], [49, 63], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.652502476816401,132.3491461277008,0.6925339958244802
"[[35, 32], [33, 76], [49, 62], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.6617875401070252,147.23690795898438,0.6648326359915009
"[[35, 32], [33, 76], [49, 61], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.6715159469558216,162.02603149414062,0.6382393305518408
"[[35, 32], [33, 76], [49, 60], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.681686119087593,176.43897700309753,0.6127097573297672
"[[35, 32], [33, 76], [49, 59], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.6920716369758377,190.89289379119873,0.5882013670365764
"[[35, 32], [33, 76], [49, 58], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.7033410204227417,205.6684112548828,0.5646733123551133
"[[35, 32], [33, 76], [50, 58], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.71634405125381,220.07383942604065,0.5420863798609088
"[[35, 32], [33, 76], [51, 58], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.731898141260432,234.48573517799377,0.5204029246664724
"[[35, 32], [33, 76], [51, 57], [26, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.748458337701028,248.9564139842987,0.4995868076798135
"[[35, 32], [33, 76], [51, 57], [25, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.7564858490550606,263.78421092033386,0.47960333537262095
"[[35, 32], [33, 76], [51, 57], [24, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 8]]",2.7649152068973244,278.24431228637695,0.4604192019577161
"[[35, 32], [33, 76], [51, 57], [24, 34], [42, 70], [20, 50], [24, 90], [53, 99], [78, 76], [49, 7]]",2.7724485016580065,293.028272151947,0.4420024338794074
