proposal,fitness,cycle_time
"[[56, 16], [16, 30], [20, 20], [88, 48], [84, 57], [39, 60], [35, 58], [19, 74], [45, 53], [58, 92]]",2.313963925483419,14.297899961471558
"[[56, 16], [16, 30], [20, 20], [88, 48], [84, 57], [39, 60], [25, 58], [19, 74], [45, 53], [58, 92]]",2.4794932665443157,14.24617600440979
"[[56, 16], [16, 30], [20, 20], [88, 48], [84, 57], [39, 60], [25, 58], [19, 74], [45, 53], [48, 92]]",2.6329166726311772,14.300093650817871
"[[56, 16], [16, 30], [20, 20], [88, 48], [84, 57], [39, 70], [25, 58], [19, 74], [45, 53], [48, 92]]",2.7705724089184915,14.488588094711304
"[[56, 16], [16, 30], [20, 10], [88, 48], [84, 57], [39, 70], [25, 58], [19, 74], [45, 53], [48, 92]]",2.835077540608691,14.307029724121094
"[[56, 16], [16, 30], [20, 10], [88, 48], [84, 57], [39, 70], [25, 58], [19, 84], [45, 53], [48, 92]]",2.8892814975935526,12.982503175735474
"[[56, 16], [16, 30], [20, 10], [88, 48], [74, 57], [39, 70], [25, 58], [19, 84], [45, 53], [48, 92]]",2.9262521451400456,7.11019492149353
"[[56, 16], [16, 30], [20, 10], [88, 48], [64, 57], [39, 70], [25, 58], [19, 84], [45, 53], [48, 92]]",2.9600858892583517,7.102652072906494
"[[56, 16], [16, 30], [20, 10], [88, 48], [54, 57], [39, 70], [25, 58], [19, 84], [45, 53], [48, 92]]",2.9840607940309263,14.36910080909729
"[[56, 6], [16, 30], [20, 10], [88, 48], [54, 57], [39, 70], [25, 58], [19, 84], [45, 53], [48, 92]]",3.0082247500586825,14.244112730026245
"[[46, 6], [16, 30], [20, 10], [88, 48], [54, 57], [39, 70], [25, 58], [19, 84], [45, 53], [48, 92]]",3.0811077442214483,14.356755495071411
"[[46, 6], [16, 30], [20, 10], [78, 48], [54, 57], [39, 70], [25, 58], [19, 84], [45, 53], [48, 92]]",3.1014976165046657,14.249074220657349
"[[46, 6], [16, 30], [20, 10], [78, 48], [54, 57], [39, 70], [25, 58], [19, 94], [45, 53], [48, 92]]",3.1215812116140684,14.278442859649658
"[[46, 6], [16, 30], [20, 10], [78, 38], [54, 57], [39, 70], [25, 58], [19, 94], [45, 53], [48, 92]]",3.1361454061020813,14.336173057556152
"[[46, 6], [16, 30], [20, 10], [78, 38], [54, 47], [39, 70], [25, 58], [19, 94], [45, 53], [48, 92]]",3.163033149772258,14.27305269241333
"[[46, 6], [16, 30], [20, 10], [78, 38], [54, 47], [29, 70], [25, 58], [19, 94], [45, 53], [48, 92]]",3.1954177529897594,14.323639154434204
"[[46, 6], [16, 30], [20, 10], [78, 38], [54, 47], [29, 70], [25, 48], [19, 94], [45, 53], [48, 92]]",3.2403082708380317,14.34221339225769
"[[46, 6], [16, 30], [20, 10], [78, 38], [54, 47], [29, 70], [25, 48], [19, 94], [45, 63], [48, 92]]",3.3018813105805007,14.379345178604126
"[[46, 6], [16, 30], [20, 10], [68, 38], [54, 47], [29, 70], [25, 48], [19, 94], [45, 63], [48, 92]]",3.3068107302533667,14.438336610794067
"[[46, 6], [16, 30], [20, 10], [68, 28], [54, 47], [29, 70], [25, 48], [19, 94], [45, 63], [48, 92]]",3.317117698660268,14.395349979400635
"[[46, 6], [16, 30], [20, 10], [58, 28], [54, 47], [29, 70], [25, 48], [19, 94], [45, 63], [48, 92]]",3.3240636991083967,14.603993892669678
"[[46, 6], [16, 30], [20, 10], [58, 18], [54, 47], [29, 70], [25, 48], [19, 94], [45, 63], [48, 92]]",3.34422950686103,14.59529709815979
"[[46, 6], [16, 30], [20, 10], [58, 18], [54, 47], [29, 70], [25, 48], [19, 94], [55, 63], [48, 92]]",3.3285449897200934,14.862757682800293
"[[46, 6], [16, 30], [20, 10], [58, 18], [54, 47], [29, 70], [25, 48], [24, 94], [55, 63], [48, 92]]",3.4205259043730836,14.60749101638794
"[[46, 6], [16, 30], [20, 10], [58, 18], [49, 47], [29, 70], [25, 48], [24, 94], [55, 63], [48, 92]]",3.4694060966324036,14.42720103263855
"[[46, 6], [16, 30], [20, 5], [58, 18], [49, 47], [29, 70], [25, 48], [24, 94], [55, 63], [48, 92]]",3.490003631106217,14.402536392211914
"[[46, 6], [16, 30], [25, 5], [58, 18], [49, 47], [29, 70], [25, 48], [24, 94], [55, 63], [48, 92]]",3.5149089185929627,14.762101411819458
"[[46, 6], [16, 30], [25, 5], [58, 18], [49, 47], [29, 70], [20, 48], [24, 94], [55, 63], [48, 92]]",3.5352061270948587,14.47341513633728
"[[46, 6], [16, 30], [25, 5], [58, 18], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 92]]",3.5434965147264963,14.348573207855225
"[[46, 6], [16, 30], [25, 5], [58, 13], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 92]]",3.5488740634605316,14.464312553405762
"[[46, 6], [16, 30], [25, 5], [53, 13], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 92]]",3.5524590959498887,14.29923939704895
"[[46, 6], [16, 30], [25, 5], [53, 8], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 92]]",3.5573885156227547,14.587976932525635
"[[46, 6], [16, 30], [25, 5], [53, 3], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 92]]",3.5582847737450938,14.61309003829956
"[[46, 6], [16, 30], [25, 5], [53, 8], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 92]]",3.5573885156227547,14.264895677566528
"[[46, 6], [16, 30], [25, 5], [53, 8], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 94]]",3.576454953923417,14.26504921913147
"[[46, 6], [16, 30], [25, 5], [53, 8], [49, 47], [29, 70], [20, 48], [24, 94], [55, 68], [48, 96]]",3.5961935858158345,14.286569833755493
"[[46, 6], [16, 30], [25, 5], [53, 8], [49, 47], [29, 70], [20, 48], [24, 96], [55, 68], [48, 96]]",3.604454577372827,14.317079305648804
"[[46, 6], [16, 30], [25, 5], [53, 8], [49, 47], [29, 70], [20, 48], [22, 96], [55, 68], [48, 96]]",3.612296835943295,14.255230188369751
"[[46, 6], [16, 30], [25, 3], [53, 8], [49, 47], [29, 70], [20, 48], [22, 96], [55, 68], [48, 96]]",3.6194375048473635,14.327765226364136
"[[46, 4], [16, 30], [25, 3], [53, 8], [49, 47], [29, 70], [20, 48], [22, 96], [55, 68], [48, 96]]",3.625956507091497,14.226575136184692
"[[46, 4], [16, 30], [25, 3], [53, 8], [49, 47], [31, 70], [20, 48], [22, 96], [55, 68], [48, 96]]",3.6280367316227653,14.330524921417236
"[[46, 4], [16, 30], [25, 3], [53, 8], [49, 47], [31, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6305971781222666,14.36057996749878
"[[46, 4], [16, 30], [25, 3], [53, 8], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.635782353032263,14.250470399856567
"[[46, 4], [16, 30], [25, 3], [51, 8], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6375748692769414,14.650365591049194
"[[46, 4], [16, 30], [25, 3], [51, 6], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6386951919298656,14.875016212463379
"[[46, 4], [16, 30], [25, 3], [51, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.63936738552162,14.921274423599243
"[[46, 4], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.646640806613672,14.600834131240845
"[[44, 4], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6497777100418594,14.313817501068115
"[[42, 4], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6522424198782923,14.570757627487183
"[[42, 6], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6551552587758946,14.241775035858154
"[[42, 8], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6578440331429123,14.390299797058105
"[[40, 8], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6603087429793453,14.245139598846436
"[[40, 10], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6623253237546085,14.345860242843628
"[[40, 12], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.664117839999287,14.483718156814575
"[[40, 14], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.670830858563554,14.362520694732666
"[[40, 16], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.680346758334439,14.606568098068237
"[[38, 16], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6907854842010113,14.76711654663086
"[[36, 16], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.6965122634823553,14.890443086624146
"[[36, 18], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.7088309446026493,14.897458553314209
"[[34, 18], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.7103915216058176,15.008867979049683
"[[34, 20], [16, 30], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.7236930155476036,14.42272663116455
"[[34, 20], [16, 32], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 68], [48, 96]]",3.724856737191833,14.678626537322998
"[[34, 20], [16, 32], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 66], [48, 96]]",3.7237364145389087,14.35289740562439
"[[34, 21], [16, 32], [25, 3], [49, 4], [49, 47], [33, 70], [20, 50], [22, 96], [55, 66], [48, 96]]",3.7309687659045343,14.34266710281372
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 47], [33, 70], [20, 50], [22, 96], [55, 66], [48, 96]]",3.7355652853730987,14.380204439163208
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 48], [33, 70], [20, 50], [22, 96], [55, 66], [48, 96]]",3.7471150852986934,14.713304281234741
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 49], [33, 70], [20, 50], [22, 96], [55, 66], [48, 96]]",3.7528392074290826,14.536091566085815
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 49], [33, 70], [20, 50], [23, 96], [55, 66], [48, 96]]",3.7550213663368135,14.727901697158813
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 49], [33, 70], [20, 50], [23, 97], [55, 66], [48, 96]]",3.7654508436094845,14.84244966506958
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 49], [33, 70], [21, 50], [23, 97], [55, 66], [48, 96]]",3.7672826934998485,8.84551191329956
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 49], [33, 70], [21, 50], [23, 97], [56, 66], [48, 96]]",3.767954887091603,7.290099382400513
"[[34, 21], [16, 32], [25, 3], [49, 4], [48, 49], [33, 70], [21, 50], [23, 97], [56, 67], [48, 96]]",3.767954887091603,7.760017395019531
