proposal,fitness,cycle_time,temperature
"[[85, 95], [69, 33], [34, 44], [99, 94], [79, 9], [56, 21], [18, 4], [70, 63], [19, 99], [23, 57]]",1.59883093424197,10.235461950302124,1.0
"[[89, 91], [33, 33], [71, 97], [21, 36], [19, 29], [33, 76], [61, 23], [21, 57], [34, 6], [96, 10]]",1.923369291777186,24.765945196151733,0.95
"[[89, 91], [34, 33], [71, 97], [21, 36], [19, 29], [33, 76], [61, 23], [21, 57], [34, 6], [96, 10]]",1.93233260857606,39.29339337348938,0.9025
"[[89, 91], [34, 33], [70, 97], [21, 36], [19, 29], [33, 76], [61, 23], [21, 57], [34, 6], [96, 10]]",1.939625182420543,53.8505642414093,0.8573749999999999
"[[23, 64], [77, 60], [47, 14], [55, 57], [69, 3], [93, 11], [86, 47], [32, 8], [17, 76], [94, 58]]",1.5702892329248508,68.37601375579834,0.8145062499999999
"[[23, 64], [77, 60], [47, 14], [55, 57], [69, 3], [93, 11], [86, 47], [31, 8], [17, 76], [94, 58]]",1.5826584259754257,82.50481224060059,0.7737809374999999
"[[23, 64], [77, 60], [47, 14], [55, 57], [69, 3], [93, 11], [86, 47], [30, 8], [17, 76], [94, 58]]",1.5949979721710439,97.04513120651245,0.7350918906249998
"[[23, 64], [77, 60], [47, 14], [55, 57], [69, 3], [93, 11], [86, 47], [29, 8], [17, 76], [94, 58]]",1.6067511909775658,111.54383635520935,0.6983372960937497
"[[23, 64], [77, 60], [47, 14], [55, 57], [69, 3], [93, 11], [86, 47], [29, 8], [17, 77], [94, 58]]",1.6176908321483858,126.07353091239929,0.6634204312890623
"[[52, 61], [98, 72], [25, 39], [59, 62], [73, 42], [64, 80], [62, 37], [95, 45], [33, 42], [39, 78]]",1.546114600875652,140.5848891735077,0.6302494097246091
"[[52, 61], [98, 72], [24, 39], [59, 62], [73, 42], [64, 80], [62, 37], [95, 45], [33, 42], [39, 78]]",1.5596211598618348,154.76278686523438,0.5987369392383786
"[[52, 61], [98, 72], [23, 39], [59, 62], [73, 42], [64, 80], [62, 37], [95, 45], [33, 42], [39, 78]]",1.5722448722063382,168.90064001083374,0.5688000922764596
"[[52, 61], [98, 72], [22, 39], [59, 62], [73, 42], [64, 80], [62, 37], [95, 45], [33, 42], [39, 78]]",1.586813773600893,183.05559158325195,0.5403600876626365
"[[52, 61], [98, 72], [21, 39], [59, 62], [73, 42], [64, 80], [62, 37], [95, 45], [33, 42], [39, 78]]",1.5999990219135218,197.23299765586853,0.5133420832795047
"[[63, 70], [74, 82], [19, 24], [92, 24], [93, 51], [64, 25], [27, 27], [31, 21], [80, 16], [36, 97]]",1.367951570340149,211.81379771232605,0.48767497911552943
"[[45, 53], [71, 93], [96, 74], [81, 97], [92, 89], [92, 19], [49, 91], [31, 13], [45, 1], [85, 60]]",1.239044333735467,226.3424243927002,0.46329123015975293
"[[22, 74], [49, 1], [30, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.571763931564255,240.86168265342712,0.44012666865176525
"[[22, 74], [49, 2], [30, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.6905603803792,255.08816528320312,0.41812033521917696
"[[22, 74], [49, 3], [30, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.7200975647707093,269.6261055469513,0.3972143184582181
"[[22, 74], [49, 4], [30, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.7355973510267466,283.79830503463745,0.37735360253530714
"[[22, 74], [49, 4], [29, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.74973349265334,298.36735939979553,0.35848592240854177
"[[22, 74], [49, 4], [28, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.7630309345967243,312.5939836502075,0.34056162628811465
"[[22, 74], [49, 4], [27, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.7767919142634894,326.875670671463,0.3235335449737089
"[[22, 74], [49, 4], [26, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.789612549598899,341.48796916007996,0.30735686772502346
"[[22, 74], [49, 4], [25, 53], [30, 13], [88, 97], [33, 52], [41, 68], [88, 30], [80, 24], [73, 68]]",1.802078957739364,355.6523756980896,0.2919890243387723
"[[50, 38], [66, 64], [45, 67], [56, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.8784650319787666,370.20399808883667,0.27738957312183365
"[[50, 38], [66, 64], [45, 67], [55, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.8929609979200628,384.69046783447266,0.263520094465742
"[[50, 38], [66, 64], [45, 67], [54, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.90766025155663,398.87341499328613,0.25034408974245487
"[[50, 38], [66, 64], [45, 67], [53, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.9227758714797372,413.0267050266266,0.2378268852553321
"[[50, 38], [66, 64], [45, 67], [52, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.9373904095645988,427.2239158153534,0.2259355409925655
"[[50, 38], [66, 64], [45, 67], [51, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.9525774313284803,441.35248351097107,0.2146387639429372
"[[50, 38], [66, 64], [45, 67], [50, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.9682116055159933,455.5231282711029,0.20390682574579033
"[[50, 38], [66, 64], [45, 67], [49, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",1.9867592475819802,469.725200176239,0.1937114844585008
"[[50, 38], [66, 64], [45, 67], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.089923190233782,483.8754687309265,0.18402591023557577
"[[50, 38], [66, 64], [45, 68], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.102681218616259,498.4677333831787,0.17482461472379698
"[[50, 38], [66, 64], [44, 68], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.1133009169374324,512.6070697307587,0.16608338398760714
"[[50, 38], [66, 64], [43, 68], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.123350647695405,526.8302550315857,0.15777921478822676
"[[50, 38], [66, 64], [43, 69], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.135808203981724,540.9792251586914,0.14989025404881542
"[[50, 38], [66, 64], [42, 69], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.144959971504369,555.2278966903687,0.14239574134637464
"[[50, 38], [66, 64], [41, 69], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.1537627669668433,569.7571442127228,0.1352759542790559
"[[50, 38], [66, 64], [40, 69], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.1617648836090924,583.9622147083282,0.1285121565651031
"[[50, 39], [66, 64], [40, 69], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.169649194203635,598.2192933559418,0.12208654873684793
"[[50, 39], [66, 64], [39, 69], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.177518323710774,612.3958971500397,0.11598222130000553
"[[50, 39], [66, 64], [39, 70], [48, 4], [18, 60], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.1896291753176547,626.7305564880371,0.11018311023500525
"[[50, 39], [66, 64], [39, 70], [48, 4], [18, 61], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.1957751110216783,640.9296033382416,0.10467395472325498
"[[50, 39], [66, 64], [39, 70], [48, 4], [18, 62], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.2013097312806846,655.111083984375,0.09944025698709223
"[[50, 39], [66, 64], [39, 70], [48, 4], [18, 63], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.2066488280793073,669.3113760948181,0.09446824413773762
"[[50, 39], [66, 64], [39, 70], [48, 4], [18, 64], [52, 30], [100, 53], [20, 42], [97, 77], [64, 53]]",2.2119768108472644,683.4954340457916,0.08974483193085074
