proposal,fitness,cycle_time,temperature
"[[22, 96], [58, 8], [47, 59], [97, 10], [19, 29], [99, 61], [41, 47], [91, 75], [80, 56], [73, 51]]",2.0015752236889077,14.864938735961914,1.0
"[[35, 66], [31, 100], [53, 75], [42, 37], [18, 80], [93, 41], [68, 74], [85, 89], [35, 22], [57, 87]]",1.6731181508307114,30.062116384506226,0.95
"[[71, 29], [98, 37], [45, 93], [45, 85], [62, 94], [30, 22], [82, 8], [77, 44], [19, 84], [79, 11]]",1.4684391967276929,45.27605867385864,0.9025
"[[71, 29], [98, 37], [45, 93], [45, 85], [62, 94], [30, 22], [82, 8], [76, 44], [19, 84], [79, 11]]",1.4762192923015087,60.573623180389404,0.8573749999999999
"[[57, 54], [18, 26], [33, 57], [20, 48], [16, 76], [32, 8], [78, 60], [89, 93], [77, 43], [38, 28]]",2.1728068628649178,75.69632720947266,0.8145062499999999
"[[24, 72], [98, 36], [19, 90], [90, 18], [97, 77], [82, 61], [63, 55], [34, 29], [75, 95], [89, 65]]",1.400500845430451,90.8699381351471,0.7737809374999999
"[[24, 72], [98, 36], [19, 90], [90, 18], [97, 77], [82, 61], [63, 55], [34, 28], [75, 95], [89, 65]]",1.4157811578155728,106.1043426990509,0.7350918906249998
"[[24, 72], [98, 36], [19, 90], [90, 18], [97, 77], [82, 61], [63, 55], [33, 28], [75, 95], [89, 65]]",1.4287674714076153,120.97824954986572,0.6983372960937497
"[[24, 72], [98, 36], [19, 90], [90, 18], [97, 77], [82, 61], [63, 55], [32, 28], [75, 95], [89, 65]]",1.5322438984993902,135.85636639595032,0.6634204312890623
"[[19, 80], [52, 94], [82, 17], [63, 77], [88, 74], [79, 2], [37, 8], [17, 23], [88, 73], [75, 27]]",1.8244420824506973,151.06338548660278,0.6302494097246091
"[[19, 80], [52, 94], [82, 17], [63, 77], [88, 74], [79, 2], [37, 8], [17, 24], [88, 73], [75, 27]]",1.8381960687031005,165.95378875732422,0.5987369392383786
"[[32, 88], [98, 15], [62, 92], [20, 54], [46, 22], [46, 66], [46, 94], [72, 74], [37, 68], [64, 36]]",1.962719273908253,181.11162757873535,0.5688000922764596
"[[32, 88], [98, 15], [62, 92], [20, 54], [45, 22], [46, 66], [46, 94], [72, 74], [37, 68], [64, 36]]",1.9738033010732436,196.32541227340698,0.5403600876626365
"[[32, 88], [98, 15], [62, 92], [20, 54], [44, 22], [46, 66], [46, 94], [72, 74], [37, 68], [64, 36]]",1.9841553359799315,211.14616894721985,0.5133420832795047
"[[31, 88], [98, 15], [62, 92], [20, 54], [44, 22], [46, 66], [46, 94], [72, 74], [37, 68], [64, 36]]",1.9943458968563674,226.42303919792175,0.48767497911552943
"[[31, 88], [98, 15], [62, 92], [20, 54], [44, 22], [46, 66], [46, 94], [72, 74], [36, 68], [64, 36]]",2.0042190792085757,241.282945394516,0.46329123015975293
"[[31, 88], [98, 15], [62, 92], [20, 54], [43, 22], [46, 66], [46, 94], [72, 74], [36, 68], [64, 36]]",2.013601203779876,256.1170256137848,0.44012666865176525
"[[31, 88], [98, 15], [62, 92], [20, 54], [43, 22], [46, 66], [46, 94], [72, 74], [35, 68], [64, 36]]",2.0227291854795157,270.9413959980011,0.41812033521917696
"[[31, 88], [98, 15], [62, 92], [20, 53], [43, 22], [46, 66], [46, 94], [72, 74], [35, 68], [64, 36]]",2.031576275204973,285.8063735961914,0.3972143184582181
"[[31, 88], [98, 15], [62, 92], [20, 52], [43, 22], [46, 66], [46, 94], [72, 74], [35, 68], [64, 36]]",2.0444111051077605,300.62167859077454,0.37735360253530714
"[[31, 88], [98, 15], [62, 92], [20, 52], [43, 21], [46, 66], [46, 94], [72, 74], [35, 68], [64, 36]]",2.053098492036214,315.3999590873718,0.35848592240854177
"[[31, 88], [98, 15], [62, 92], [20, 52], [43, 21], [46, 65], [46, 94], [72, 74], [35, 68], [64, 36]]",2.061227264688022,330.5829641819,0.34056162628811465
"[[31, 88], [98, 15], [62, 92], [20, 52], [43, 21], [46, 64], [46, 94], [72, 74], [35, 68], [64, 36]]",2.069571011804369,345.4184501171112,0.3235335449737089
"[[31, 88], [98, 15], [62, 92], [20, 52], [43, 21], [46, 63], [46, 94], [72, 74], [35, 68], [64, 36]]",2.077903451460082,360.2592384815216,0.30735686772502346
"[[31, 88], [98, 15], [62, 92], [20, 52], [43, 21], [46, 62], [46, 94], [72, 74], [35, 68], [64, 36]]",2.086221587647252,375.0213189125061,0.2919890243387723
