iteration,proposal,fitness,cycle_time
0,"[[23, 25], [47, 75], [31, 71], [48, 14], [16, 37], [8, 49], [0, 48], [22, 29], [21, 97], [11, 40]]",-2.106294702155356,30.09941840171814
0,"[[8, 54], [47, 72], [11, 68], [38, 79], [30, 3], [19, 53], [42, 62], [25, 98], [12, 54], [19, 40]]",-2.2685555574438485,30.099420070648193
0,"[[25, 3], [36, 26], [5, 48], [24, 3], [17, 84], [43, 38], [9, 47], [33, 72], [17, 79], [39, 84]]",-2.344402871248354,30.09942078590393
0,"[[51, 62], [50, 24], [41, 55], [42, 70], [34, 40], [8, 68], [22, 82], [7, 63], [18, 43], [27, 91]]",-2.07167623401529,30.09942102432251
0,"[[28, 34], [11, 7], [5, 74], [53, 38], [11, 83], [14, 56], [48, 44], [8, 58], [28, 54], [34, 46]]",-2.415333697893821,30.099422216415405
0,"[[2, 38], [18, 14], [32, 83], [32, 78], [7, 5], [37, 79], [12, 52], [48, 48], [23, 88], [2, 70]]",-2.5813970743462313,30.099422693252563
0,"[[17, 20], [23, 28], [41, 2], [41, 94], [3, 25], [3, 65], [3, 65], [36, 78], [33, 19], [26, 59]]",-2.771683569034574,30.0994234085083
0,"[[24, 10], [12, 32], [33, 69], [21, 3], [15, 84], [31, 67], [2, 16], [35, 68], [49, 6], [2, 79]]",-2.137161748142286,30.09942388534546
0,"[[18, 83], [3, 90], [33, 63], [5, 29], [50, 76], [52, 100], [46, 46], [53, 43], [24, 89], [8, 1]]",-1.8812417949882003,30.099424839019775
0,"[[5, 30], [3, 44], [22, 83], [12, 17], [34, 57], [21, 6], [50, 91], [13, 40], [37, 97], [41, 21]]",-2.189580900387218,30.099425315856934
0,"[[12, 41], [50, 69], [29, 45], [0, 26], [45, 92], [20, 23], [18, 75], [7, 72], [15, 88], [3, 38]]",-1.9441069740112455,30.09942626953125
0,"[[28, 86], [35, 49], [51, 44], [25, 66], [25, 13], [28, 68], [52, 9], [10, 84], [17, 68], [27, 93]]",2.20260458411431,30.099426746368408
0,"[[8, 96], [11, 73], [34, 93], [36, 87], [27, 2], [36, 30], [32, 15], [38, 14], [19, 35], [9, 6]]",-2.479678038824103,30.099427223205566
0,"[[12, 77], [17, 79], [8, 6], [33, 79], [52, 45], [29, 24], [31, 68], [23, 6], [1, 13], [3, 32]]",-1.9692105677879024,30.099427700042725
0,"[[20, 84], [40, 10], [33, 63], [27, 39], [9, 3], [36, 5], [12, 93], [26, 80], [36, 12], [44, 45]]",1.1379942472041116,30.099428176879883
0,"[[28, 8], [9, 97], [36, 33], [23, 91], [49, 20], [29, 3], [16, 26], [51, 94], [28, 61], [23, 82]]",2.1376309465831698,30.09942865371704
0,"[[14, 100], [15, 52], [49, 74], [33, 36], [11, 87], [24, 93], [53, 20], [40, 28], [53, 51], [24, 4]]",-1.7231560003975033,30.099430084228516
0,"[[46, 85], [51, 4], [39, 97], [19, 13], [40, 56], [51, 14], [44, 29], [53, 95], [21, 21], [20, 28]]",2.0187298470441117,30.099430561065674
0,"[[32, 11], [7, 61], [37, 15], [43, 26], [41, 93], [21, 80], [35, 14], [25, 26], [24, 99], [18, 57]]",-2.6602572967137084,30.099431037902832
0,"[[4, 94], [13, 81], [26, 49], [23, 49], [40, 83], [18, 97], [18, 100], [15, 45], [23, 32], [13, 56]]",-2.8572338363455945,30.09943151473999
0,"[[2, 65], [46, 16], [39, 48], [32, 54], [34, 22], [26, 52], [31, 45], [46, 71], [27, 81], [27, 22]]",-2.818329457536951,30.099432229995728
0,"[[53, 63], [48, 51], [30, 34], [14, 5], [6, 27], [39, 95], [30, 29], [24, 0], [51, 23], [2, 21]]",-1.9944561377130152,30.099432706832886
0,"[[38, 60], [48, 69], [24, 96], [46, 77], [39, 65], [36, 60], [9, 98], [15, 29], [18, 57], [46, 27]]",-2.4330466603526193,30.099433183670044
0,"[[4, 30], [42, 26], [48, 37], [30, 93], [34, 57], [10, 1], [32, 72], [36, 62], [26, 88], [28, 41]]",-2.4482576262436013,30.099433660507202
0,"[[47, 83], [27, 10], [0, 35], [32, 34], [48, 24], [40, 37], [23, 9], [26, 62], [23, 48], [40, 88]]",-2.2992478504408314,30.09943437576294
0,"[[33, 16], [6, 11], [42, 41], [31, 67], [47, 74], [18, 76], [43, 60], [29, 93], [13, 9], [15, 50]]",-2.4368784010057696,30.099435567855835
0,"[[19, 6], [25, 90], [16, 33], [45, 14], [11, 56], [35, 36], [1, 86], [22, 99], [42, 7], [42, 46]]",-2.369297195875994,30.099436283111572
0,"[[17, 13], [17, 21], [50, 83], [24, 4], [22, 60], [33, 52], [3, 8], [17, 77], [45, 87], [44, 43]]",1.6790396505678198,30.09943699836731
0,"[[52, 7], [24, 59], [8, 77], [22, 24], [46, 17], [32, 29], [18, 17], [53, 2], [16, 47], [21, 2]]",-2.3971090443235927,30.099437713623047
0,"[[25, 93], [41, 94], [53, 76], [10, 77], [23, 28], [44, 69], [11, 24], [48, 76], [0, 5], [43, 27]]",-2.1439807889288898,30.099438190460205
0,"[[50, 88], [37, 34], [51, 76], [10, 34], [26, 85], [47, 43], [5, 37], [48, 49], [37, 84], [36, 21]]",-1.976031412249168,30.099438667297363
0,"[[33, 40], [8, 1], [46, 19], [37, 15], [36, 66], [41, 47], [0, 37], [25, 19], [48, 44], [38, 90]]",-2.405714506264432,30.09943914413452
0,"[[0, 35], [24, 31], [5, 99], [22, 1], [29, 73], [37, 5], [45, 87], [19, 43], [25, 40], [24, 30]]",-2.471988489536642,30.09943985939026
0,"[[19, 57], [38, 64], [8, 88], [24, 23], [35, 28], [33, 12], [40, 29], [52, 100], [11, 4], [32, 14]]",1.3682186624450052,30.099440336227417
0,"[[7, 56], [18, 52], [12, 42], [32, 89], [36, 51], [2, 88], [42, 24], [22, 42], [29, 24], [20, 12]]",-2.469417396712184,30.099440813064575
0,"[[3, 67], [5, 20], [33, 39], [42, 4], [48, 73], [36, 27], [11, 45], [48, 28], [14, 14], [21, 49]]",-2.362895729175968,30.09944176673889
