iteration,proposal,fitness,cycle_time,temperature
1,"[[50, 5], [26, 70], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6689749324636192,8.624598503112793,0.96
1,"[[52, 5], [26, 70], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.643091683282011,8.62459921836853,0.96
1,"[[51, 4], [26, 70], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6605921275776288,8.624599695205688,0.96
1,"[[51, 6], [26, 70], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6509777431021166,8.624599933624268,0.96
1,"[[51, 5], [25, 70], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.558597103191055,8.624600410461426,0.96
1,"[[51, 5], [27, 70], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6578749112003925,8.624601364135742,0.96
1,"[[51, 5], [26, 69], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6574071734432594,8.624601602554321,0.96
1,"[[51, 5], [26, 71], [51, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.5576219825656095,8.6246018409729,0.96
1,"[[51, 5], [26, 70], [50, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6333246279912808,8.624602317810059,0.96
1,"[[51, 5], [26, 70], [52, 15], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.677951595821534,8.624602794647217,0.96
1,"[[51, 5], [26, 70], [51, 14], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6475614520843678,8.624603271484375,0.96
1,"[[51, 5], [26, 70], [51, 16], [35, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.665905052358153,8.624603509902954,0.96
1,"[[51, 5], [26, 70], [51, 15], [34, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6555012193670509,8.624603986740112,0.96
1,"[[51, 5], [26, 70], [51, 15], [36, 78], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6574177149180433,8.624604225158691,0.96
1,"[[51, 5], [26, 70], [51, 15], [35, 77], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6576914999967567,8.62460470199585,0.96
1,"[[51, 5], [26, 70], [51, 15], [35, 79], [25, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6555012193670509,8.624604940414429,0.96
1,"[[51, 5], [26, 70], [51, 15], [35, 78], [24, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6699026690163645,8.624605655670166,0.96
1,"[[51, 5], [26, 70], [51, 15], [35, 78], [26, 29], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6428205179043085,8.624606132507324,0.96
1,"[[51, 5], [26, 70], [51, 15], [35, 78], [25, 28], [22, 100], [45, 100], [42, 94], [35, 37], [35, 29]]",1.6531389335455189,8.624606370925903,0.96
