iteration,proposal,fitness,cycle_time,temperature
10,"[[21, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5957773329577725,7.055174112319946,0.6648326359915009
10,"[[23, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5721681351921113,7.055175065994263,0.6648326359915009
10,"[[22, 44], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.592988273020733,7.055175542831421,0.6648326359915009
10,"[[22, 46], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5754965040790885,7.055176019668579,0.6648326359915009
10,"[[22, 45], [16, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.587378371963461,7.055176496505737,0.6648326359915009
10,"[[22, 45], [18, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.581491992771127,7.0551769733428955,0.6648326359915009
10,"[[22, 45], [17, 86], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.583408488322119,7.055177211761475,0.6648326359915009
10,"[[22, 45], [17, 88], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5854618764124684,7.055177450180054,0.6648326359915009
10,"[[22, 45], [17, 87], [50, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5759173490204272,7.055177927017212,0.6648326359915009
10,"[[22, 45], [17, 87], [52, 52], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5930053713264503,7.05517840385437,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 51], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5721261389291126,7.055179119110107,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 53], [24, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.592482821251417,7.0551793575286865,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [23, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5812499588529296,7.055179595947266,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [25, 4], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.587749624249769,7.055180072784424,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 3], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.587557864509274,7.055180311203003,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 5], [30, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.580603389898969,7.055180549621582,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [29, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5811831681100177,7.055181264877319,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [31, 90], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5873019204059036,7.0551817417144775,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 89], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5776563150409064,7.055182456970215,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 91], [37, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5910751347885306,7.055182695388794,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [36, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.483819165940189,7.055183172225952,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [38, 6], [29, 54], [51, 1], [53, 32], [17, 75]]",2.5850511987943987,7.055183410644531,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 5], [29, 54], [51, 1], [53, 32], [17, 75]]",2.483134703243406,7.05518364906311,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 7], [29, 54], [51, 1], [53, 32], [17, 75]]",2.585872554030538,7.0551841259002686,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [28, 54], [51, 1], [53, 32], [17, 75]]",2.5832715957827626,7.055184364318848,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [30, 54], [51, 1], [53, 32], [17, 75]]",2.5860094465698946,7.055185079574585,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 53], [51, 1], [53, 32], [17, 75]]",2.5843667360976155,7.055185794830322,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 55], [51, 1], [53, 32], [17, 75]]",2.5886147994037727,7.0551862716674805,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [50, 1], [53, 32], [17, 75]]",2.58851611228477,7.05518651008606,0.6648326359915009
10,"[[22, 45], [17, 87], [51, 52], [24, 4], [30, 90], [37, 6], [29, 54], [52, 1], [53, 32], [17, 75]]",2.578823786887333,7.055186986923218,0.6648326359915009
