iteration,proposal,fitness,cycle_time
0,"[[86, 5], [94, 14], [85, 30], [57, 62], [31, 2], [78, 49], [59, 38], [82, 44], [57, 78], [20, 12]]",1.1499555247576794,36.64575242996216
0,"[[58, 43], [21, 83], [100, 31], [90, 46], [85, 56], [77, 11], [70, 50], [38, 29], [65, 64], [81, 85]]",1.218343261274871,36.645753622055054
0,"[[34, 56], [27, 52], [91, 25], [64, 24], [61, 53], [27, 5], [98, 23], [93, 86], [30, 69], [33, 0]]",1.4407280669252231,36.64575481414795
0,"[[93, 15], [95, 82], [37, 1], [68, 13], [78, 70], [51, 0], [50, 23], [74, 4], [84, 39], [57, 95]]",0.339393820128685,36.64575529098511
0,"[[62, 21], [43, 97], [23, 4], [43, 64], [43, 74], [80, 32], [36, 87], [82, 82], [19, 15], [31, 59]]",1.6954509162896394,36.645756483078
0,"[[85, 31], [45, 20], [72, 41], [20, 68], [79, 28], [47, 69], [83, 48], [61, 64], [32, 45], [60, 12]]",1.486839462316572,36.64575695991516
0,"[[55, 41], [86, 30], [36, 100], [29, 10], [36, 37], [38, 91], [99, 67], [72, 28], [66, 19], [27, 42]]",1.6231804202826345,36.64575743675232
0,"[[97, 66], [52, 73], [49, 53], [65, 60], [69, 52], [97, 7], [24, 39], [37, 100], [97, 18], [91, 26]]",1.0074596960991404,36.64575791358948
0,"[[56, 1], [73, 93], [100, 93], [22, 65], [44, 97], [50, 39], [45, 43], [99, 20], [65, 63], [87, 49]]",1.5835784578888228,36.645758867263794
0,"[[26, 39], [67, 60], [19, 23], [82, 60], [33, 73], [81, 69], [76, 23], [80, 4], [80, 90], [49, 45]]",1.7827608314412193,36.64575982093811
0,"[[69, 84], [47, 57], [72, 20], [19, 97], [76, 50], [16, 71], [20, 61], [83, 32], [33, 100], [90, 25]]",1.2792138781645785,36.64576029777527
0,"[[33, 37], [59, 5], [41, 44], [43, 16], [32, 34], [66, 9], [68, 3], [100, 98], [56, 28], [84, 20]]",0.49601262072134233,36.645761013031006
0,"[[25, 0], [32, 70], [98, 36], [25, 74], [16, 53], [36, 82], [98, 6], [30, 46], [76, 84], [47, 66]]",1.6503051117508398,36.64576244354248
0,"[[31, 53], [26, 81], [88, 48], [34, 16], [94, 39], [32, 14], [76, 5], [95, 76], [53, 38], [29, 42]]",1.4700165617406125,36.6457633972168
0,"[[38, 45], [92, 45], [26, 52], [77, 63], [34, 64], [68, 100], [85, 40], [65, 19], [94, 69], [32, 58]]",1.2744619797279018,36.645763874053955
0,"[[41, 37], [36, 4], [43, 71], [100, 72], [28, 56], [79, 9], [68, 39], [68, 54], [73, 4], [100, 60]]",1.2458671174523732,36.64576435089111
0,"[[76, 2], [32, 59], [68, 81], [88, 15], [87, 18], [81, 22], [23, 50], [94, 68], [80, 5], [21, 85]]",0.8279545725563041,36.64576601982117
0,"[[39, 58], [41, 28], [24, 42], [72, 33], [29, 30], [36, 5], [74, 51], [80, 79], [31, 75], [45, 72]]",2.040124783854421,36.64576697349548
0,"[[92, 96], [34, 68], [73, 85], [55, 54], [85, 41], [38, 95], [71, 37], [60, 100], [30, 79], [49, 70]]",0.9397134125940687,36.64576768875122
0,"[[67, 56], [38, 64], [29, 44], [91, 6], [66, 3], [58, 73], [98, 26], [35, 61], [27, 66], [52, 91]]",1.5234824956654862,36.64576816558838
0,"[[79, 27], [36, 38], [41, 94], [35, 96], [76, 96], [85, 19], [17, 65], [85, 16], [54, 73], [80, 81]]",1.2082691068293607,36.645769119262695
0,"[[84, 53], [47, 71], [70, 10], [60, 34], [34, 4], [49, 99], [28, 49], [87, 24], [41, 9], [98, 87]]",1.588624380016507,36.64576983451843
0,"[[98, 74], [33, 76], [65, 51], [21, 94], [54, 63], [27, 32], [93, 23], [25, 20], [81, 52], [19, 3]]",1.9607263189467135,36.64577031135559
0,"[[53, 81], [77, 35], [80, 37], [45, 16], [22, 71], [29, 77], [83, 19], [85, 87], [26, 65], [24, 77]]",1.3170644065128594,36.64577078819275
0,"[[83, 17], [44, 65], [99, 80], [23, 0], [44, 83], [48, 77], [64, 1], [30, 32], [64, 99], [17, 43]]",1.8476097289068378,36.645771503448486
0,"[[60, 52], [20, 8], [75, 8], [85, 99], [50, 88], [17, 51], [88, 48], [99, 46], [84, 43], [91, 94]]",1.4891673335751057,36.64577317237854
0,"[[56, 72], [38, 45], [20, 40], [17, 72], [23, 72], [52, 19], [63, 56], [75, 78], [91, 91], [37, 14]]",2.1416529310814676,36.64577388763428
0,"[[30, 86], [93, 53], [54, 90], [88, 45], [40, 64], [42, 83], [55, 20], [100, 84], [90, 63], [57, 1]]",1.26057365464382,36.645774602890015
0,"[[66, 73], [21, 32], [48, 80], [21, 49], [68, 24], [83, 98], [41, 6], [60, 79], [93, 89], [37, 77]]",1.8435794059769153,36.64577507972717
0,"[[53, 65], [85, 43], [34, 41], [51, 80], [78, 13], [44, 37], [66, 60], [87, 11], [75, 53], [78, 30]]",0.9828357246458724,36.64577603340149
0,"[[98, 29], [50, 91], [90, 100], [21, 49], [86, 50], [34, 66], [41, 3], [17, 54], [22, 93], [51, 100]]",2.1001214441440252,36.64577651023865
0,"[[90, 23], [82, 65], [80, 19], [81, 48], [45, 40], [87, 28], [89, 53], [58, 30], [69, 48], [60, 65]]",0.2916544637692473,36.645777225494385
0,"[[30, 99], [17, 49], [61, 55], [59, 0], [91, 42], [89, 35], [43, 100], [100, 67], [16, 87], [43, 77]]",1.722695773311046,36.64577770233154
0,"[[65, 3], [21, 8], [29, 0], [17, 23], [69, 65], [98, 12], [55, 66], [83, 24], [60, 1], [23, 60]]",1.5753953080723344,36.6457781791687
0,"[[100, 34], [49, 77], [66, 46], [36, 25], [75, 66], [33, 59], [73, 40], [56, 96], [96, 69], [43, 11]]",1.5590900571174133,36.64577865600586
0,"[[83, 81], [57, 83], [55, 8], [57, 53], [77, 33], [68, 84], [45, 44], [65, 46], [55, 7], [60, 96]]",0.8738269300275876,36.64578056335449
0,"[[94, 43], [54, 62], [28, 48], [48, 27], [24, 45], [79, 77], [89, 6], [46, 89], [82, 89], [60, 34]]",1.582002738407349,36.64578127861023
0,"[[75, 88], [57, 88], [76, 48], [100, 33], [76, 31], [74, 66], [30, 0], [83, 49], [31, 88], [20, 60]]",1.3580819920801788,36.64578199386597
0,"[[68, 82], [19, 39], [17, 89], [87, 23], [60, 32], [98, 10], [97, 44], [95, 47], [29, 82], [21, 85]]",1.4803356902122036,36.64578294754028
0,"[[86, 16], [61, 99], [85, 93], [57, 45], [51, 90], [94, 84], [34, 69], [29, 19], [60, 10], [54, 67]]",1.621315020066079,36.64578342437744
