proposal,fitness,cycle_time,temperature
"[[16, 7], [49, 90], [33, 62], [32, 93], [49, 59], [44, 75], [32, 23], [56, 11], [80, 12], [39, 9]]",2.096723733465583,6.9157843589782715,1.0
"[[17, 7], [49, 90], [33, 62], [32, 93], [49, 59], [44, 75], [32, 23], [56, 11], [80, 12], [39, 9]]",2.198186868559225,14.461905717849731,0.96
"[[17, 7], [49, 90], [33, 62], [32, 93], [49, 60], [44, 75], [32, 23], [56, 11], [80, 12], [39, 9]]",2.2775901189271472,21.431013822555542,0.9216
"[[17, 7], [49, 90], [33, 62], [32, 93], [49, 60], [44, 75], [32, 24], [56, 11], [80, 12], [39, 9]]",2.2914278696979697,28.595950603485107,0.884736
"[[17, 7], [49, 90], [32, 62], [32, 93], [49, 60], [44, 75], [32, 24], [56, 11], [80, 12], [39, 9]]",2.3029996331738616,35.72317433357239,0.84934656
"[[17, 7], [49, 90], [31, 62], [32, 93], [49, 60], [44, 75], [32, 24], [56, 11], [80, 12], [39, 9]]",2.4180154520031527,42.69985818862915,0.8153726976
"[[17, 7], [49, 91], [31, 62], [32, 93], [49, 60], [44, 75], [32, 24], [56, 11], [80, 12], [39, 9]]",2.4288182552256155,49.654250144958496,0.782757789696
"[[17, 7], [49, 91], [31, 62], [32, 93], [50, 60], [44, 75], [32, 24], [56, 11], [80, 12], [39, 9]]",2.439419595981975,56.642699003219604,0.7514474781081599
"[[17, 7], [49, 91], [31, 62], [32, 93], [50, 60], [44, 75], [31, 24], [56, 11], [80, 12], [39, 9]]",2.4493665783625294,63.78086519241333,0.7213895789838335
"[[17, 7], [49, 91], [31, 62], [32, 93], [50, 60], [44, 75], [31, 25], [56, 11], [80, 12], [39, 9]]",2.562547629581637,70.75500869750977,0.6925339958244802
"[[17, 7], [49, 91], [31, 62], [32, 93], [50, 60], [44, 75], [31, 26], [56, 11], [80, 12], [39, 9]]",2.574610579478394,77.7246925830841,0.6648326359915009
"[[17, 7], [49, 91], [31, 62], [32, 93], [50, 60], [44, 75], [31, 27], [56, 11], [80, 12], [39, 9]]",2.5862918389043204,84.88132214546204,0.6382393305518408
"[[17, 7], [49, 91], [31, 62], [32, 93], [50, 60], [44, 75], [32, 27], [56, 11], [80, 12], [39, 9]]",2.6199997546702383,92.0194616317749,0.6127097573297672
"[[17, 7], [49, 91], [31, 62], [32, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.682656770139827,99.14845514297485,0.5882013670365764
"[[17, 7], [49, 91], [30, 62], [32, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.692366963077778,106.12704038619995,0.5646733123551133
"[[17, 7], [49, 92], [30, 62], [32, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.702020261960852,113.2500741481781,0.5420863798609088
"[[17, 7], [49, 93], [30, 62], [32, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.710951289672984,120.39123177528381,0.5204029246664724
"[[17, 7], [49, 93], [30, 62], [31, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.718927378612208,127.34411525726318,0.4995868076798135
"[[17, 7], [49, 94], [30, 62], [31, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.726417524817396,134.34166979789734,0.47960333537262095
"[[17, 7], [49, 94], [30, 62], [30, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.733305510016292,141.29528260231018,0.4604192019577161
"[[17, 7], [49, 94], [30, 62], [29, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.741284714470604,148.4350552558899,0.4420024338794074
"[[17, 7], [49, 94], [30, 62], [28, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.748253400354942,155.3931827545166,0.42432233652423107
"[[17, 7], [49, 94], [30, 62], [27, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.755662681769778,162.53940510749817,0.4073494430632618
"[[17, 7], [49, 94], [30, 62], [26, 93], [50, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.862235315618049,169.47055554389954,0.3910554653407313
"[[17, 7], [49, 94], [30, 62], [26, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.8685919769357313,176.59629654884338,0.3754132467271021
"[[17, 7], [49, 94], [30, 62], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.874804339852357,183.7218816280365,0.360396716858018
"[[17, 7], [49, 95], [30, 62], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [39, 9]]",2.8805046048770273,190.90878105163574,0.3459808481836973
"[[17, 7], [49, 95], [30, 62], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [40, 9]]",2.885952245116912,197.85351061820984,0.33214161425634936
"[[17, 7], [49, 95], [30, 62], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [41, 9]]",2.8911683497057483,204.9643383026123,0.3188559496860954
"[[17, 8], [49, 95], [30, 62], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [41, 9]]",2.8958490337081457,211.93566036224365,0.3061017116986515
"[[17, 8], [49, 95], [30, 63], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [41, 9]]",2.9005295944418634,218.88679552078247,0.29385764323070546
"[[17, 8], [49, 95], [29, 63], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [41, 9]]",2.909124758766483,225.84745621681213,0.2821033375014772
"[[17, 8], [49, 95], [28, 63], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [41, 9]]",2.9148906573514184,232.79551935195923,0.2708192040014181
"[[17, 8], [49, 95], [28, 63], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.919363171323164,239.74312210083008,0.2599864358413614
"[[17, 8], [49, 95], [27, 63], [25, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.923719566847884,246.71621537208557,0.2495869784077069
"[[17, 8], [49, 95], [27, 63], [24, 93], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.928014552324215,253.66101741790771,0.23960349927139862
"[[17, 8], [49, 95], [27, 63], [24, 94], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.93336054754699,260.61269450187683,0.23001935930054268
"[[17, 8], [49, 95], [27, 63], [24, 95], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.9379378548545754,267.562459230423,0.22081858492852097
"[[17, 8], [49, 95], [27, 63], [23, 95], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.9441293182071133,274.53697085380554,0.21198584153138011
"[[17, 9], [49, 95], [27, 63], [23, 95], [51, 60], [44, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.9484188378980223,281.500848531723,0.2035064078701249
"[[17, 9], [49, 95], [27, 63], [23, 95], [51, 60], [43, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.9526760639791334,288.6106300354004,0.1953661515553199
"[[17, 9], [49, 95], [27, 63], [23, 95], [51, 60], [42, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.956933290060245,295.7380356788635,0.1875515054931071
"[[17, 9], [49, 95], [27, 63], [23, 96], [51, 60], [42, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.961088960476541,302.68542647361755,0.1800494452733828
"[[17, 9], [49, 95], [27, 63], [23, 97], [51, 60], [42, 75], [32, 28], [56, 11], [80, 12], [42, 9]]",2.9715184377492116,309.65848541259766,0.17284746746244747
"[[17, 9], [49, 95], [27, 63], [23, 97], [51, 60], [42, 75], [32, 28], [56, 11], [80, 12], [43, 9]]",2.975388024553028,316.7740972042084,0.16593356876394957
"[[17, 9], [49, 95], [27, 63], [23, 97], [51, 60], [42, 75], [32, 28], [56, 11], [80, 12], [43, 8]]",2.979219807009179,323.70562410354614,0.15929622601339158
"[[17, 9], [49, 95], [27, 63], [23, 97], [51, 60], [41, 75], [32, 28], [56, 11], [80, 12], [43, 8]]",2.983028904029121,330.6416771411896,0.1529243769728559
"[[17, 10], [49, 95], [27, 63], [23, 97], [51, 60], [41, 75], [32, 28], [56, 11], [80, 12], [43, 8]]",2.9867502007481104,337.62590622901917,0.14680740189394167
"[[17, 10], [49, 95], [27, 63], [23, 97], [51, 60], [40, 75], [32, 28], [56, 11], [80, 12], [43, 8]]",2.9903352332374675,344.6209964752197,0.140935105818184
"[[17, 10], [49, 95], [27, 63], [23, 97], [51, 60], [40, 75], [32, 28], [56, 11], [80, 12], [44, 8]]",2.9937113531017765,351.5776777267456,0.13529770158545662
"[[17, 10], [49, 95], [27, 63], [23, 97], [51, 60], [39, 75], [32, 28], [56, 11], [80, 12], [44, 8]]",2.997072321060549,358.73831009864807,0.12988579352203836
"[[17, 10], [49, 95], [27, 63], [23, 97], [51, 60], [38, 75], [32, 28], [56, 11], [80, 12], [44, 8]]",3.00549965457603,365.71414041519165,0.12469036178115682
"[[17, 10], [49, 95], [27, 63], [23, 97], [51, 60], [37, 75], [32, 28], [56, 11], [80, 12], [44, 8]]",3.012692404990954,372.8351140022278,0.11970274730991054
"[[17, 10], [49, 95], [26, 63], [23, 97], [51, 60], [37, 75], [32, 28], [56, 11], [80, 12], [44, 8]]",3.019879322594882,379.8042106628418,0.11491463741751412
"[[17, 10], [49, 95], [26, 63], [23, 97], [51, 60], [36, 75], [32, 28], [56, 11], [80, 12], [44, 8]]",3.0263923458873783,386.9395925998688,0.11031805192081355
"[[17, 10], [49, 95], [26, 63], [23, 97], [51, 60], [35, 75], [32, 28], [56, 11], [80, 12], [44, 8]]",3.031620592552141,393.9244704246521,0.105905329843981
