iteration,proposal,fitness,cycle_time
1,"[[7, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.7410631842999849,14.243801355361938
1,"[[27, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.4854208148218255,14.243802547454834
1,"[[17, 21], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.9190884030238493,14.243803024291992
1,"[[17, 41], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.594937411154513,14.243803262710571
1,"[[17, 31], [27, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8571619679383449,14.243804454803467
1,"[[17, 31], [47, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.635863664903979,14.243804931640625
1,"[[17, 31], [37, 0], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.6399936758494338,14.243805408477783
1,"[[17, 31], [37, 20], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.243805885314941
1,"[[17, 31], [37, 10], [65, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.2438063621521
1,"[[17, 31], [37, 10], [85, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.243806838989258
1,"[[17, 31], [37, 10], [75, 6], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.243807792663574
1,"[[17, 31], [37, 10], [75, 26], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.243808269500732
1,"[[17, 31], [37, 10], [75, 16], [86, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.24380898475647
1,"[[17, 31], [37, 10], [75, 16], [106, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.243809461593628
1,"[[17, 31], [37, 10], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.9204331203218294,14.243809938430786
1,"[[17, 31], [37, 10], [75, 16], [96, 49], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.9180276190746128,14.243810415267944
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [40, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.754366935551538,14.243812084197998
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [60, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.6518914046944997,14.243812799453735
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 37], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.736425287945273,14.243813037872314
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 57], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8878630604524964,14.243813514709473
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [67, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8245946097398729,14.24381399154663
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [87, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8286277712903993,14.243814706802368
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 88], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8284037067598147,14.243815183639526
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 108], [46, 27], [62, 13], [57, 72], [25, 2]]",1.911188284550379,14.243815660476685
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [36, 27], [62, 13], [57, 72], [25, 2]]",1.712509125197975,14.243816137313843
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [56, 27], [62, 13], [57, 72], [25, 2]]",1.7328989974811924,14.243817567825317
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 17], [62, 13], [57, 72], [25, 2]]",1.8256006046349618,14.243818283081055
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 37], [62, 13], [57, 72], [25, 2]]",1.8603880651814813,14.243818759918213
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [52, 13], [57, 72], [25, 2]]",1.7191213243427694,14.243819236755371
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [72, 13], [57, 72], [25, 2]]",1.7368224222589692,14.24381971359253
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 3], [57, 72], [25, 2]]",1.7278598410355768,14.243819952011108
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 23], [57, 72], [25, 2]]",1.9145313328606917,14.243820428848267
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [47, 72], [25, 2]]",1.6884217632267746,14.243820905685425
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [67, 72], [25, 2]]",1.7461886930941046,14.243821144104004
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 62], [25, 2]]",1.9118968537298828,14.243821859359741
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 82], [25, 2]]",1.6746421054427676,14.243822574615479
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [15, 2]]",1.629337906023156,14.243823051452637
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [35, 2]]",1.6273213252478929,14.243823528289795
1,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, -8]]",1.7585094592406614,14.243823766708374
2,"[[7, 31], [37, 10], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.7410631842999849,14.241971731185913
2,"[[27, 31], [37, 10], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.4854208148218255,14.241972923278809
2,"[[17, 21], [37, 10], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.9190884030238493,14.241973638534546
2,"[[17, 41], [37, 10], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.594937411154513,14.241974115371704
2,"[[17, 31], [27, 10], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8571619679383449,14.241974592208862
2,"[[17, 31], [47, 10], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.635863664903979,14.24197506904602
2,"[[17, 31], [37, 0], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.6399936758494338,14.241975545883179
2,"[[17, 31], [37, 20], [75, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.241976976394653
2,"[[17, 31], [37, 10], [65, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.241977453231812
2,"[[17, 31], [37, 10], [85, 16], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.241978168487549
2,"[[17, 31], [37, 10], [75, 6], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.241978406906128
2,"[[17, 31], [37, 10], [75, 26], [96, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.241978883743286
2,"[[17, 31], [37, 10], [75, 16], [86, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.241979837417603
2,"[[17, 31], [37, 10], [75, 16], [106, 29], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.24198031425476
2,"[[17, 31], [37, 10], [75, 16], [96, 19], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8295240294127386,14.24198055267334
2,"[[17, 31], [37, 10], [75, 16], [96, 39], [50, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.9180276190746128,14.241981029510498
2,"[[17, 31], [37, 10], [75, 16], [96, 29], [40, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.754366935551538,14.241981506347656
2,"[[17, 31], [37, 10], [75, 16], [96, 29], [60, 47], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.6518914046944997,14.241981983184814
2,"[[17, 31], [37, 10], [75, 16], [96, 29], [50, 37], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.736425287945273,14.241982460021973
2,"[[17, 31], [37, 10], [75, 16], [96, 29], [50, 57], [77, 98], [46, 27], [62, 13], [57, 72], [25, 2]]",1.8878630604524964,14.241983890533447
