iteration,proposal,fitness,cycle_time,temperature
5,"[[32, 95], [24, 54], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.628036382839481,12.08827805519104,0.8153726976
5,"[[34, 95], [24, 54], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.6156510492710456,12.088279724121094,0.8153726976
5,"[[33, 94], [24, 54], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.6198267331416183,12.088280200958252,0.8153726976
5,"[[33, 96], [24, 54], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.622665929185276,12.08828091621399,0.8153726976
5,"[[33, 95], [23, 54], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.6189046611123707,12.088281393051147,0.8153726976
5,"[[33, 95], [25, 54], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.5282824664201633,12.088282108306885,0.8153726976
5,"[[33, 95], [24, 53], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.522326436566612,12.088282585144043,0.8153726976
5,"[[33, 95], [24, 55], [16, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.5294212710610173,12.088283061981201,0.8153726976
5,"[[33, 95], [24, 54], [15, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",-1.3768430256994888,12.08828353881836,0.8153726976
5,"[[33, 95], [24, 54], [17, 46], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.61858605252389,12.088284492492676,0.8153726976
5,"[[33, 95], [24, 54], [16, 45], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.7178359979352393,12.088285207748413,0.8153726976
5,"[[33, 95], [24, 54], [16, 47], [39, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.614498324673619,12.088285684585571,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [38, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.627812023561315,12.08828616142273,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [40, 10], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.614836783635849,12.088286638259888,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 9], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.6248892044561547,12.088286876678467,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 11], [22, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.617617348601076,12.088287830352783,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [21, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.6284289946347332,12.0882887840271,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [23, 78], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.51384476853774,12.088289499282837,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [22, 77], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.5239166785960263,12.088289976119995,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [22, 79], [51, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.619029680311315,12.088290452957153,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [22, 78], [50, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.5946029586171715,12.088290929794312,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [22, 78], [52, 87], [37, 73], [33, 29], [49, 7], [52, 26]]",2.729763887021277,12.088291645050049,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [22, 78], [51, 86], [37, 73], [33, 29], [49, 7], [52, 26]]",2.6205791806878835,12.088292121887207,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [22, 78], [51, 88], [37, 73], [33, 29], [49, 7], [52, 26]]",2.712100846780742,12.088292598724365,0.8153726976
5,"[[33, 95], [24, 54], [16, 46], [39, 10], [22, 78], [51, 87], [36, 73], [33, 29], [49, 7], [52, 26]]",2.727115803249081,12.088293075561523,0.8153726976
