proposal,fitness,cycle_time,temperature
"[[20, 45], [83, 74], [83, 15], [34, 65], [93, 88], [91, 29], [86, 55], [93, 94], [69, 96], [75, 55]]",0.9699480661948985,14.925127744674683,1.0
"[[23, 90], [53, 21], [67, 82], [34, 58], [43, 69], [54, 38], [100, 92], [92, 6], [39, 64], [52, 2]]",1.5395342745190796,29.80980682373047,0.96
"[[24, 57], [31, 65], [45, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.0234900408702954,44.449458837509155,0.9216
"[[23, 57], [31, 65], [45, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.040237410578767,58.78155851364136,0.884736
"[[22, 57], [31, 65], [45, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.0540658505026594,73.0221619606018,0.84934656
"[[21, 57], [31, 65], [45, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.0680031562196097,87.73110890388489,0.8153726976
"[[21, 57], [31, 65], [46, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.0817124043357116,102.06745624542236,0.782757789696
"[[21, 57], [31, 65], [47, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.1887339605536544,116.7584183216095,0.7514474781081599
"[[21, 57], [31, 65], [48, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.2052562494188135,131.37789154052734,0.7213895789838335
"[[21, 56], [31, 65], [48, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.217667912515785,146.07247853279114,0.6925339958244802
"[[20, 56], [31, 65], [48, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.2315067147511947,160.76984906196594,0.6648326359915009
"[[19, 56], [31, 65], [48, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.244745886739687,175.0719337463379,0.6382393305518408
"[[19, 55], [31, 65], [48, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.25656443948518,189.32334661483765,0.6127097573297672
"[[19, 54], [31, 65], [48, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.2685715820411945,203.97177696228027,0.5882013670365764
"[[20, 54], [31, 65], [48, 95], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.347152521278435,218.7829999923706,0.5646733123551133
"[[20, 54], [31, 65], [48, 96], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.3587023212040297,233.10096645355225,0.5420863798609088
"[[20, 53], [31, 65], [48, 96], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.3686697335824105,247.72490406036377,0.5204029246664724
"[[20, 52], [31, 65], [48, 96], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.38361424047096,262.043514251709,0.4995868076798135
"[[20, 51], [31, 65], [48, 96], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.398553085511482,276.7390658855438,0.47960333537262095
"[[20, 50], [31, 65], [48, 96], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.417499231880151,291.4242641925812,0.4604192019577161
"[[20, 49], [31, 65], [48, 96], [57, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.489116018591586,305.8284230232239,0.4420024338794074
"[[20, 49], [31, 65], [48, 96], [56, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.495843986021225,320.80382227897644,0.42432233652423107
"[[20, 49], [31, 65], [48, 96], [55, 10], [28, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.5034302986051715,335.8350751399994,0.4073494430632618
"[[20, 49], [31, 65], [48, 96], [55, 10], [27, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.5095735153333507,350.52191829681396,0.3910554653407313
"[[20, 49], [31, 65], [48, 96], [55, 10], [26, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6146700173773,365.20988273620605,0.3754132467271021
"[[20, 49], [31, 65], [48, 96], [54, 10], [26, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6203635825019544,379.514621257782,0.360396716858018
"[[20, 49], [31, 65], [48, 96], [53, 10], [26, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.62610402755724,394.1784460544586,0.3459808481836973
"[[20, 49], [31, 66], [48, 96], [53, 10], [26, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6305349843614576,408.6309394836426,0.33214161425634936
"[[20, 49], [31, 66], [48, 96], [53, 10], [25, 91], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6349226375768833,422.9010286331177,0.3188559496860954
"[[20, 49], [31, 66], [48, 96], [53, 10], [25, 92], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6403624726978308,437.19439721107483,0.3061017116986515
"[[20, 49], [31, 66], [48, 96], [53, 10], [25, 93], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6448026592925657,451.49517917633057,0.29385764323070546
"[[20, 49], [31, 66], [48, 96], [53, 10], [24, 93], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6495457738300665,465.88003849983215,0.2821033375014772
"[[20, 49], [31, 66], [48, 96], [53, 10], [24, 94], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6544436399916718,480.1518814563751,0.2708192040014181
"[[20, 49], [31, 66], [48, 96], [52, 10], [24, 94], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6583462114140035,494.43873286247253,0.2599864358413614
"[[20, 49], [31, 66], [48, 96], [52, 9], [24, 94], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.66289421066259,508.7299942970276,0.2495869784077069
"[[20, 49], [31, 66], [48, 96], [52, 8], [24, 94], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6671660369300114,522.951667547226,0.23960349927139862
"[[20, 49], [31, 66], [48, 96], [51, 8], [24, 94], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.671722090003019,537.2414817810059,0.23001935930054268
"[[20, 49], [31, 66], [48, 96], [51, 7], [24, 94], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.676364927080609,551.5985052585602,0.22081858492852097
"[[20, 49], [31, 66], [48, 96], [50, 7], [24, 94], [39, 15], [69, 69], [89, 43], [80, 49], [88, 33]]",2.6801894412319696,565.9210999011993,0.21198584153138011
