iteration,proposal,fitness,cycle_time
1,"[[-8, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.884587920802794,8.451841592788696
1,"[[12, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.559333058984858,8.45184326171875
1,"[[2, 34], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.69238109960736,8.451843976974487
1,"[[2, 54], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.854951945378206,8.451844692230225
1,"[[2, 44], [0, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.718006295522416,8.451845645904541
1,"[[2, 44], [20, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.713454287448796,8.451846361160278
1,"[[2, 44], [10, 67], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.646399052662607,8.451846837997437
1,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.64959539438185,8.451847791671753
1,"[[2, 44], [10, 77], [42, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.973390733820093,8.45184850692749
1,"[[2, 44], [10, 77], [62, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.640604970644187,8.451849222183228
1,"[[2, 44], [10, 77], [52, 53], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.563111348592042,8.451849699020386
1,"[[2, 44], [10, 77], [52, 73], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.742726805004214,8.451850175857544
1,"[[2, 44], [10, 77], [52, 63], [39, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-10.042661122140977,8.45185112953186
1,"[[2, 44], [10, 77], [52, 63], [59, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.984151460112935,8.451851606369019
1,"[[2, 44], [10, 77], [52, 63], [49, 86], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.895843327451619,8.451852083206177
1,"[[2, 44], [10, 77], [52, 63], [49, 106], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-10.056022535433463,8.451852798461914
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [38, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.861641916865658,8.45185375213623
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [58, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.6868533259962,8.451854705810547
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 37], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.81810400439346,8.451855182647705
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 57], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-10.05498431106738,8.451855659484863
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [23, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.690320151257831,8.4518563747406
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [43, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.756369528436679,8.451856851577759
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 8], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.671116110049985,8.451857328414917
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 28], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.675057456011958,8.451858282089233
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [2, 71], [41, 18], [3, 15], [21, 70]]",-9.814273001091493,8.451858758926392
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [22, 71], [41, 18], [3, 15], [21, 70]]",-5.819010216198048,8.451860189437866
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 61], [41, 18], [3, 15], [21, 70]]",-9.679636742367071,8.451860904693604
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-5.794161623431543,8.45186185836792
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [31, 18], [3, 15], [21, 70]]",-9.742000089067092,8.451862335205078
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [51, 18], [3, 15], [21, 70]]",-9.284441749694624,8.451863050460815
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 8], [3, 15], [21, 70]]",-9.551600620359444,8.451863288879395
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 28], [3, 15], [21, 70]]",-9.636588550662596,8.451864004135132
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [-7, 15], [21, 70]]",-9.743139827074465,8.45186448097229
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [13, 15], [21, 70]]",-9.573257737034606,8.451865196228027
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 5], [21, 70]]",-9.725070011879392,8.451865673065186
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 25], [21, 70]]",-13.651342819031868,8.451867580413818
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [11, 70]]",-13.765819642121642,8.451868534088135
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [31, 70]]",-9.517983360308442,8.451869010925293
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 60]]",-9.569193772098682,8.451869487762451
1,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 80]]",-9.677270979959307,8.451870203018188
2,"[[-8, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.837315510864893,8.40977931022644
2,"[[12, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.5120606490469575,8.409780025482178
2,"[[2, 34], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.64510868966946,8.409780502319336
2,"[[2, 54], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.807679535440306,8.409780740737915
2,"[[2, 44], [0, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.716749547281451,8.409780979156494
2,"[[2, 44], [20, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.627699214160379,8.409781217575073
2,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-9.696867804319751,8.409782648086548
2,"[[2, 44], [10, 97], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.6332396164483765,8.409783124923706
2,"[[2, 44], [10, 87], [42, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.926118323882193,8.409783363342285
2,"[[2, 44], [10, 87], [62, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.593332560706286,8.409783840179443
2,"[[2, 44], [10, 87], [52, 53], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.5158389386541415,8.409784078598022
2,"[[2, 44], [10, 87], [52, 73], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.695454395066314,8.409784317016602
2,"[[2, 44], [10, 87], [52, 63], [39, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-6.044440725152612,8.40978455543518
2,"[[2, 44], [10, 87], [52, 63], [59, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.936879050175035,8.40978479385376
2,"[[2, 44], [10, 87], [52, 63], [49, 86], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.848570917513719,8.409785509109497
2,"[[2, 44], [10, 87], [52, 63], [49, 106], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-6.008750125495562,8.409785747528076
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [38, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.814369506927758,8.409785985946655
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [58, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.639580916058299,8.409786224365234
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 37], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.770831594455559,8.409786939620972
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 57], [33, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-6.00771190112948,8.40978741645813
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [23, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.643047741319929,8.409787893295288
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [43, 18], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.709097118498779,8.409788131713867
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 8], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.623843700112084,8.409788370132446
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 28], [12, 71], [41, 18], [3, 15], [21, 70]]",-5.627785046074058,8.409788846969604
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [2, 71], [41, 18], [3, 15], [21, 70]]",-5.784945048062013,8.409789323806763
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [22, 71], [41, 18], [3, 15], [21, 70]]",-1.8137332771591703,8.409789562225342
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 61], [41, 18], [3, 15], [21, 70]]",-5.674359803328193,8.409789800643921
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.805352210472659,8.4097900390625
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [31, 18], [3, 15], [21, 70]]",-5.694727679129192,8.409790277481079
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [51, 18], [3, 15], [21, 70]]",-5.237169339756723,8.409790754318237
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 8], [3, 15], [21, 70]]",-5.504328210421545,8.409790992736816
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 28], [3, 15], [21, 70]]",-5.589316140724695,8.409791231155396
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [-7, 15], [21, 70]]",-5.695867417136563,8.409793615341187
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [13, 15], [21, 70]]",-5.525985327096706,8.409794092178345
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 5], [21, 70]]",-5.677797601941492,8.409794330596924
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 25], [21, 70]]",-9.604070409093968,8.409794569015503
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [11, 70]]",-9.718410339644386,8.409794807434082
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [31, 70]]",-5.4705740578311834,8.40979528427124
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 60]]",-5.521784469621425,8.409795761108398
2,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 71], [41, 18], [3, 15], [21, 80]]",-5.673365742917717,8.409795999526978
3,"[[-8, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.9934830045737715,8.430246591567993
3,"[[12, 44], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.6665854322835565,8.43024754524231
3,"[[2, 34], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.8012761833783384,8.430248260498047
3,"[[2, 54], [10, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.9622043186769047,8.430248498916626
3,"[[2, 44], [0, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.8248472605466395,8.430248737335205
3,"[[2, 44], [20, 87], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.659226050785069,8.430248975753784
3,"[[2, 44], [10, 77], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-5.794161623431543,8.430249452590942
3,"[[2, 44], [10, 97], [52, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.780098417481006,8.430249691009521
3,"[[2, 44], [10, 87], [42, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-2.0818751399730013,8.430251121520996
3,"[[2, 44], [10, 87], [62, 63], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.7490893767970945,8.430251836776733
3,"[[2, 44], [10, 87], [52, 53], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.671595754744951,8.430252313613892
3,"[[2, 44], [10, 87], [52, 73], [49, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.8512112111571217,8.43025255203247
3,"[[2, 44], [10, 87], [52, 63], [39, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-2.2001975412434214,8.43025279045105
3,"[[2, 44], [10, 87], [52, 63], [59, 96], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-2.0926358662658435,8.430253028869629
3,"[[2, 44], [10, 87], [52, 63], [49, 86], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-2.0043277336045278,8.430253505706787
3,"[[2, 44], [10, 87], [52, 63], [49, 106], [48, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-2.164506941586371,8.430253744125366
3,"[[2, 44], [10, 87], [52, 63], [49, 96], [38, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.9701263230185662,8.430254220962524
3,"[[2, 44], [10, 87], [52, 63], [49, 96], [58, 47], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.795337732149108,8.430254459381104
3,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 37], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.9265884105463678,8.43025517463684
3,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 57], [33, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-2.1634687172202884,8.43025541305542
3,"[[2, 44], [10, 87], [52, 63], [49, 96], [48, 47], [23, 18], [12, 81], [41, 18], [3, 15], [21, 70]]",-1.7988045574107385,8.430255889892578
