proposal,fitness,cycle_time,temperature
"[[91, 31], [67, 40], [49, 65], [59, 84], [55, 11], [49, 77], [81, 9], [19, 71], [60, 82], [61, 5]]",1.1692228601062276,9.3955397605896,1.0
"[[44, 88], [74, 94], [33, 0], [67, 47], [74, 55], [91, 79], [48, 63], [61, 74], [43, 97], [45, 55]]",1.2600348354740931,16.705795764923096,0.95
"[[44, 88], [74, 94], [33, 0], [67, 47], [74, 55], [91, 79], [48, 63], [61, 74], [43, 97], [45, 54]]",1.3632823936204088,24.00317645072937,0.9025
"[[44, 88], [74, 94], [33, 1], [67, 47], [74, 55], [91, 79], [48, 63], [61, 74], [43, 97], [45, 54]]",1.3789115111716772,31.3116238117218,0.8573749999999999
"[[90, 10], [61, 77], [38, 77], [54, 67], [73, 33], [31, 0], [72, 38], [55, 57], [30, 14], [66, 18]]",1.524486361198569,38.61466073989868,0.8145062499999999
"[[90, 10], [61, 77], [37, 77], [54, 67], [73, 33], [31, 0], [72, 38], [55, 57], [30, 14], [66, 18]]",1.5410190081299342,45.72821044921875,0.7737809374999999
"[[90, 10], [61, 77], [37, 77], [54, 67], [73, 33], [31, 0], [72, 38], [55, 57], [30, 15], [66, 18]]",1.5568384154034556,52.84210729598999,0.7350918906249998
"[[90, 10], [61, 77], [37, 77], [54, 67], [73, 33], [31, 0], [72, 38], [55, 57], [30, 16], [66, 18]]",1.5728083120163783,59.9839506149292,0.6983372960937497
"[[90, 10], [61, 77], [37, 77], [54, 67], [73, 33], [31, 0], [72, 38], [55, 57], [30, 17], [66, 18]]",1.5875621181999553,67.28621506690979,0.6634204312890623
"[[72, 88], [83, 98], [27, 80], [51, 33], [81, 4], [86, 96], [41, 45], [49, 45], [16, 10], [43, 63]]",1.4996080939342287,74.57208323478699,0.6302494097246091
"[[19, 59], [39, 77], [29, 48], [84, 88], [28, 84], [51, 31], [87, 17], [88, 82], [84, 63], [40, 7]]",1.8037914811017968,81.86788201332092,0.5987369392383786
"[[94, 25], [63, 59], [53, 79], [16, 16], [93, 52], [58, 58], [19, 38], [50, 11], [91, 52], [78, 81]]",1.7074894584182554,89.14062905311584,0.5688000922764596
