iteration,proposal,fitness,cycle_time
1,"[[37, 25], [36, 64], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.709523546841941,11.878238201141357
1,"[[57, 25], [36, 64], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.946466391137245,11.878239393234253
1,"[[47, 15], [36, 64], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.7323664595835149,11.878239870071411
1,"[[47, 35], [36, 64], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.7813864334494847,11.87824034690857
1,"[[47, 25], [26, 64], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.8761375777527316,11.878241539001465
1,"[[47, 25], [46, 64], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.6764447188697769,11.878242015838623
1,"[[47, 25], [36, 54], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.7924265995914466,11.878242492675781
1,"[[47, 25], [36, 74], [6, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.9379052551878497,11.87824296951294
1,"[[47, 25], [36, 64], [-4, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.7348644208024648,11.878243684768677
1,"[[47, 25], [36, 64], [16, 86], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.7408876925341557,11.878244161605835
1,"[[47, 25], [36, 64], [6, 76], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",-2.2164797340717772,11.878244876861572
1,"[[47, 25], [36, 64], [6, 96], [17, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.7378760566683102,11.87824535369873
1,"[[47, 25], [36, 64], [6, 86], [7, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.6283585839396892,11.878245830535889
1,"[[47, 25], [36, 64], [6, 86], [27, 81], [40, 42], [30, 90], [1, 81], [39, 9], [26, 6], [51, 59]]",1.6211799162912657,11.878246068954468
