proposal,fitness,cycle_time
"[[52, 43.32363529323872], [27, 59.24846052767081], [40, 55.73636008351187], [52, 43.7809607412303], [32, 79.04853479980612], [29, 73.24128667586916], [31, 35.9431718984957], [34, 72.67791474575883], [51, 52.06291802292318], [27, 98.42436233500543]]",1.4882243094488208,0.16769862174987793
"[[41, 53.91205228202379], [33, 40.61255242911532], [27, 45.629081751314175], [34, 47.29250164898557], [43, 46.40242867615758], [32, 55.028201872050744], [32, 48.50738004330485], [25, 47.695644316815155], [38, 49.15520424315151], [34, 40.23051083160692]]",-0.4012126198322803,0.2506556510925293
"[[31, 39.38942990317108], [37, 51.06798698130585], [26, 44.662305189343556], [41, 41.065827936047256], [51, 52.316225692878646], [35, 56.54836550059963], [34, 45.497509900983935], [42, 50.83064032000044], [36, 53.858572274854176], [38, 54.094179850896005]]",0.5051655426990904,0.16794371604919434
"[[32, 50.10862039290411], [31, 53.022498161147894], [23, 52.65076126253341], [34, 40.2854612983635], [33, 58.479421352123225], [28, 45.726868655053856], [31, 50.8654075632505], [36, 47.659110336145204], [34, 50.163053597190704], [32, 50.41142169061375]]",-0.2869520045556154,0.20778512954711914
"[[38, 51.72862863975778], [31, 41.94191206350879], [35, 58.29539836374757], [37, 51.44367106346122], [31, 47.385837975025126], [35, 50.3055517071431], [35, 38.712529342546254], [40, 53.04576341119876], [38, 52.118004056424496], [35, 49.576107748052046]]",-0.3467495019549086,0.17020440101623535
"[[25, 59.99943188674802], [27, 49.712973072052165], [23, 58.3037356398476], [37, 49.27853287938432], [47, 51.39369663722194], [35, 44.56578491825582], [39, 44.99900270433251], [38, 54.11532926525471], [40, 50.96776656850946], [34, 54.381185004412096]]",-0.1655134115750336,0.20862293243408203
"[[30, 49.75952470558622], [25, 42.968269149971434], [36, 58.41354979849012], [35, 60.80919933998634], [30, 58.25793312412145], [41, 58.22766881130837], [39, 55.81261704769334], [36, 50.10294051090756], [26, 48.42718219247961], [34, 53.76234263103153]]",-0.2709991317576339,0.1670217514038086
"[[41, 52.452076785966256], [26, 47.42681290681198], [40, 40.54563115461249], [37, 42.66991428055248], [39, 38.32482796426882], [31, 49.332240838036036], [27, 46.83358596341496], [32, 49.4311574729015], [37, 57.37421269465749], [31, 51.10990133606432]]",-0.28414224729879195,0.20783305168151855
"[[35, 55.94466972459268], [25, 58.28845088042858], [34, 44.44628469072339], [29, 59.69423161935774], [38, 39.06135755041596], [32, 50.04687502746454], [34, 51.50740760189828], [42, 55.19073578323007], [40, 51.484558466837775], [41, 46.19128325907075]]",-0.17272398811141662,0.16780304908752441
"[[29, 70.3698524748876], [43, 41.78666220571368], [31, 47.74297512000236], [24, 49.011347567369654], [31, 40.550399646692526], [32, 37.578477509360674], [41, 32.646303086030855], [47, 58.24225668786696], [32, 57.15981090572809], [32, 53.451056408271725]]",0.6405799421694033,0.20792126655578613
"[[32, 54.05389875270693], [36, 46.108581071792045], [38, 46.32346153612563], [34, 43.906772475955194], [24, 61.148474715091496], [33, 49.231139693859745], [32, 58.35005942698547], [26, 48.79196064348393], [41, 50.505005003746284], [37, 58.731666051090464]]",-0.24132259917527954,0.21417999267578125
"[[43, 57.49459364317956], [28, 58.16563735070893], [38, 53.75730508559249], [44, 48.112619251617694], [36, 46.712996616601686], [32, 57.29927153955464], [32, 48.900129201242706], [22, 58.68285928457238], [38, 51.91361767441382], [36, 63.647253840310434]]",-0.06657436478121215,0.20641684532165527
"[[32, 43.712076912722395], [27, 58.63163177292264], [27, 49.70439422490603], [36, 44.77562029426832], [33, 50.41050394678986], [30, 49.158458999628344], [34, 59.761695572425836], [38, 40.28366788271303], [26, 52.424538454850406], [30, 47.86082997933328]]",-0.2878406167667159,0.16755342483520508
"[[33, 58.5310388812587], [23, 47.70472966436026], [30, 41.345556351576334], [33, 48.19506460204444], [42, 36.57076376814315], [39, 54.2849374864869], [40, 49.34490982425706], [37, 58.59506616207362], [45, 46.31759732443285], [33, 47.25702130191838]]",-0.11149668537452301,0.23105335235595703
"[[42, 50.56483756411178], [37, 46.35000277835876], [30, 44.41939554934213], [33, 47.878100074082795], [46, 51.79241934032333], [29, 41.401356763298196], [24, 48.34089298009583], [37, 52.24536633348188], [37, 52.150385757501816], [34, 54.339917736700585]]",-0.4132077177034234,0.2839474678039551
"[[30, 54.544738979353255], [31, 56.20622554219035], [18, 56.97025349429779], [29, 36.04790935097919], [35, 37.78008731078109], [25, 56.777092734967255], [43, 38.58268290406926], [43, 61.10214015652338], [33, 52.11179632402671], [41, 66.02059324029777]]",0.2729202497094252,0.20918655395507812
"[[30, 52.92083465186366], [33, 49.882718864115624], [30, 53.04605605437], [44, 45.37888596558752], [39, 49.19063827905109], [29, 53.34252048041837], [40, 38.52214438891083], [41, 64.94073158603439], [38, 63.68749698791211], [36, 45.20936574292155]]",-0.021903763553547423,0.2513418197631836
"[[26, 66.37174616570984], [43, 42.13089909417017], [36, 57.76575738296997], [30, 47.443109219674064], [38, 55.25799456716989], [35, 42.121966791594474], [34, 42.55259329718644], [47, 56.96389573416112], [37, 54.482347557786134], [32, 58.93214021710012]]",0.11095663170627612,0.20885586738586426
"[[38, 57.17748026432718], [35, 42.83855682752641], [28, 54.33755086000063], [41, 41.42324785171104], [45, 49.668443859148], [35, 42.110925453424734], [42, 34.970856994127686], [33, 60.44981333910184], [37, 53.76316482516238], [40, 49.32948198141073]]",-0.1707877342409437,0.2703683376312256
"[[22, 70.4543527239191], [39, 49.90156648867733], [29, 38.02410198693773], [29, 42.02645775965504], [32, 60.20996722533332], [21, 57.81333985043534], [46, 38.817696245499015], [40, 55.91986033627494], [19, 52.841448288722624], [37, 59.446099478147815]]",0.5322412196261799,0.27222609519958496
"[[31, 58.144020600872985], [25, 43.52541459508598], [20, 41.04177291178336], [32, 44.87569669615356], [28, 52.33938082251624], [24, 36.78023176787936], [37, 40.92666874220139], [40, 59.535287896740165], [30, 54.87659368344023], [30, 53.35891294021678]]",-0.10769581536806458,0.24637365341186523
"[[27, 50.27436330905625], [35, 42.99299487662502], [37, 48.26096476801135], [26, 34.238613894306255], [34, 50.53922195141396], [39, 43.45098438346423], [40, 38.53182243796053], [45, 54.2187312265506], [30, 45.637531200449075], [31, 51.88525200330956]]",-0.055939865146907936,0.23515987396240234
"[[30, 57.976156541414696], [32, 38.4292977265322], [35, 54.64038684003254], [31, 53.82442201873681], [25, 49.223314084374806], [30, 51.31980260213925], [52, 43.12672879233092], [29, 54.908942246572785], [29, 49.273507103386954], [35, 63.247705490131324]]",0.7000284933116686,0.27532052993774414
"[[34, 49.47207041098111], [38, 37.11342820736172], [30, 53.5319377564401], [21, 47.44296238492572], [39, 49.246153006138385], [38, 40.99271742955287], [41, 52.18754290666118], [39, 52.446243197212866], [34, 57.21963984578462], [43, 56.80632053476375]]",-0.023987963372616244,0.20727801322937012
"[[22, 53.40950188687348], [29, 47.31791018433968], [32, 46.489292915223054], [24, 56.96441667822881], [40, 50.802802684907164], [44, 49.72739473380981], [39, 47.40428898142096], [46, 50.98218528406799], [35, 49.51677991168671], [37, 56.24912647794635]]",-0.2254424125295753,0.2357478141784668
"[[21, 61.73841874493605], [39, 49.15960125335724], [34, 52.45825864188999], [26, 56.77417571121737], [29, 55.16641318778989], [29, 60.08654791538102], [45, 49.71709131784087], [36, 60.6506936859191], [29, 50.018706855926624], [32, 60.16441194750268]]",-0.31854247072791986,0.27448034286499023
"[[17, 59.227735580601276], [38, 46.337668876295666], [47, 55.46043374659619], [36, 55.85524044179512], [35, 44.00421134449914], [24, 50.14389014841998], [43, 42.256524591771836], [39, 54.85043638219381], [28, 49.25451514457938], [39, 62.73960131469009]]",0.12435966104352203,0.20701336860656738
"[[24, 69.243768821954], [31, 40.72810138968766], [28, 48.414131640864916], [37, 47.5655680219903], [33, 48.70291278941076], [18, 57.86863441541546], [39, 35.13011874284196], [32, 59.079412761692495], [34, 55.74881687847235], [22, 53.28369622387043]]",0.3495491205907275,0.23446989059448242
"[[28, 59.96560251823825], [42, 50.448237354255724], [29, 44.88095129867066], [27, 42.77364252982374], [40, 51.20415215946623], [28, 50.33311895715172], [41, 42.874178124832824], [40, 43.18364233711573], [27, 58.026176328149624], [33, 47.819099987272686]]",-0.22547555344108555,0.2729916572570801
"[[20, 59.54332511168821], [35, 40.94600978754232], [29, 63.011399453075015], [35, 56.926604042976564], [26, 51.45380058410243], [31, 48.89283716756684], [40, 44.7873141423326], [36, 51.7059030967757], [39, 56.915853939566], [38, 57.00262325661477]]",0.029357802391389576,0.34990620613098145
"[[27, 48.41320800961945], [34, 48.51865463544508], [38, 58.91967738006988], [44, 42.85469912071528], [36, 52.87281485214346], [31, 64.81862767874155], [37, 46.34490719860919], [49, 50.83542609254805], [30, 62.12286253051286], [34, 66.48281631321854]]",0.847089941871039,0.3437788486480713
"[[31, 53.71529300162668], [42, 49.911965784001396], [41, 53.42982398280571], [32, 38.57387531717181], [34, 50.33071019025104], [36, 57.137443001035685], [43, 51.30365924473737], [40, 45.707084192689145], [19, 46.82730137703728], [27, 60.96645623190128]]",0.07926979869974288,0.3403937816619873
"[[32, 64.29913461972096], [40, 35.474870554621205], [36, 52.64770002704082], [29, 40.24191461709401], [31, 46.65517184533112], [31, 59.48307772890042], [44, 38.5136596480162], [37, 55.855354443927006], [21, 43.459926207836986], [31, 66.82431011272436]]",0.41262189872525645,0.3452599048614502
"[[23, 57.05173513715988], [32, 49.368056199583364], [28, 47.58165459603769], [39, 43.123019265593335], [35, 49.55128494023177], [32, 45.165548312867216], [36, 42.436511605164426], [40, 50.148326302392135], [30, 44.77546828180493], [38, 61.46231415233858]]",-0.1460685848463422,0.3409411907196045
"[[30, 58.844837462546984], [34, 56.579525625200525], [29, 47.703616759679576], [38, 40.000468897809924], [28, 50.59874940534032], [32, 53.59120527412923], [41, 40.44287787107552], [29, 49.46557457140456], [29, 52.19685387954114], [39, 55.29554693569558]]",-0.3045018291083741,0.3247673511505127
"[[28, 64.00168983821631], [37, 51.087197647223256], [32, 45.08815388440039], [27, 49.58082382348128], [30, 53.16410763727359], [25, 55.185777017927045], [37, 45.11891222690486], [22, 44.441292900509524], [34, 57.4563551642887], [34, 52.11071879253179]]",0.03359443875786988,0.323169469833374
"[[27, 67.61410978592464], [38, 54.605913758499085], [29, 52.11387149854513], [21, 41.16632729579734], [33, 41.25989925671935], [25, 56.12689938079283], [42, 38.27370801489137], [37, 58.533520248622516], [34, 53.87438705251414], [41, 62.31693084009907]]",0.39266886202473167,0.36751270294189453
"[[27, 60.211153584453285], [47, 42.553109018643454], [39, 56.24347646115172], [27, 33.3511112891452], [38, 51.37276286428997], [18, 63.29082584078923], [35, 38.97099639037362], [38, 61.2662096723217], [27, 53.62362045499233], [43, 74.20203027091597]]",0.8544768978246777,0.4040055274963379
"[[30, 59.0927556756254], [35, 43.463631888161174], [30, 53.577546614129915], [30, 36.150502386488455], [26, 62.109912663515026], [30, 54.68553347067435], [41, 46.74824860192098], [38, 54.9643811608952], [32, 43.35041340991055], [39, 67.92163243767308]]",0.19357914574978394,0.4008784294128418
"[[36, 70.5954945614511], [41, 39.73485175836808], [31, 51.74772698686445], [41, 50.03602359512204], [39, 46.391568156797504], [25, 55.61050153747903], [35, 52.23408166768852], [50, 53.222181405484235], [30, 52.437220618317035], [34, 63.91468018855252]]",0.8458907359866005,0.398815393447876
"[[23, 58.807064730267], [28, 53.6761298040958], [42, 49.90866934032432], [41, 46.96666281297919], [36, 45.17920433806232], [28, 51.088884469595605], [43, 49.727673101983164], [48, 61.951779988224686], [28, 55.49159792251222], [40, 65.30043812008859]]",0.27554562410628153,0.341921329498291
"[[41, 60.30384875184473], [32, 50.835616124183204], [37, 42.05044342525592], [33, 43.523586307768895], [37, 38.7492458674949], [34, 65.8686860727956], [41, 52.903875249056945], [45, 50.41181270994427], [22, 48.773400557198], [34, 65.59922401055238]]",0.2984381189093628,0.34154272079467773
"[[21, 70.1641330301556], [40, 54.5076353835234], [30, 55.74671251874176], [42, 45.29148252966962], [27, 48.17603499488528], [26, 62.70792178178841], [37, 30.080118028560506], [39, 55.50296115152268], [26, 63.60738335057224], [39, 64.2375999154161]]",0.582667913425204,0.34070420265197754
"[[27, 55.28300602110552], [30, 42.177081876955896], [35, 61.79573009524366], [31, 42.51349136391182], [33, 55.35245231681914], [28, 70.24351824784313], [37, 42.26702036223233], [31, 53.756727927693504], [29, 55.126480934587775], [33, 79.79587009226053]]",0.2273225927484954,0.3418004512786865
